Date,CC,CL,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,CL_CC_pair,sharpe,CAGR
1990-09-21,1254.0,34.71,-39.34699775312838,-111.73429201108593,,False,False,0.0,False,False,0.0,0.0,-0.020614518887244106,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-22,1260.0,35.43,-38.89274207953968,-117.96985187809082,,False,False,0.0,False,False,0.0,0.0,-0.002363772225283589,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-23,1260.0,35.43,-38.45244173280864,-102.37001059340992,,False,False,0.0,False,False,0.0,0.0,0.005948756743580535,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-24,1260.0,35.43,-38.04855841723204,-88.06042472253102,,False,False,0.0,False,False,0.0,0.0,0.005486677277579286,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-25,1295.0,38.25,-37.55370079380011,-141.42905536285434,,False,False,0.0,False,False,0.0,0.0,-0.019538721145087038,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-26,1288.0,37.53,-37.10492528041277,-104.54784577389137,,False,False,0.0,False,False,0.0,0.0,0.01375883278752487,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-27,1274.0,38.67,-36.603569663388754,-141.46003888324321,,False,False,0.0,False,False,0.0,0.0,-0.01372475983122585,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-28,1307.0,39.54,-36.12711777197629,-121.46623670394229,,False,False,0.0,False,False,0.0,0.0,0.007309102160000392,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-29,1281.0,39.51,-35.652376638748024,-127.62540099693433,,False,False,0.0,False,False,0.0,0.0,-0.0022899710460457037,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-09-30,1281.0,39.51,-35.21533262284484,-110.35779192859968,,False,False,0.0,False,False,0.0,0.0,0.006461563313299033,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-01,1281.0,39.51,-34.82360973505352,-94.88082063196453,,False,False,0.0,False,False,0.0,0.0,0.005825241078353605,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-02,1240.0,37.09,-34.55073830872323,-41.486883870544716,,False,False,0.0,False,False,0.0,0.0,0.02117557584890499,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-03,1260.0,33.95,-34.557164649259036,86.78426015765558,,False,False,0.0,False,False,0.0,0.0,0.05271671637160764,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-04,1245.0,37.32,-34.41818517145306,-39.48667059862828,-0.5113216161491426,False,False,0.0,False,False,0.0,0.0,-0.049919587331290656,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-05,1267.0,36.93,-34.30601066414426,0.07902617315244242,-0.12011192709457662,False,False,0.0,False,False,0.0,0.0,0.015614416227048603,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-06,1241.0,37.99,-34.100574692993376,-54.48083258681845,-0.6176253695980046,False,False,0.0,False,False,0.0,0.0,-0.02151006152265234,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-07,1241.0,37.99,-33.88111701921396,-46.1436355599385,-0.5178651023251392,False,False,0.0,False,False,0.0,0.0,0.003297754490532896,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-08,1241.0,37.99,-33.67258271179009,-38.22141722090555,-0.4195057146848292,False,False,0.0,False,False,0.0,0.0,0.003143461239119588,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-09,1251.0,38.95,-33.44308183291093,-51.60803739188077,-0.5220772990892957,False,False,0.0,False,False,0.0,0.0,-0.005242237639824944,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-10,1214.0,40.4,-33.076363033276145,-122.28506654435614,-1.158238802739358,False,False,0.0,False,False,0.0,0.0,-0.0277133839191722,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-11,1202.0,38.69,-32.77295821759381,-65.98575343870448,-0.6079903296397935,False,False,0.0,False,False,0.0,0.0,0.022793375640840025,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-12,1203.0,40.42,-32.41379398551269,-107.16555289442294,-0.9631561154815647,False,False,0.0,False,False,0.0,0.0,-0.016385629433879327,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-13,1221.0,39.69,-32.136143449690344,-54.4835335182097,-0.4206178066001987,False,False,0.0,False,False,0.0,0.0,0.021102490230316184,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-14,1221.0,39.69,-31.901867817029967,-45.18513365791932,-0.2945721423509213,False,False,0.0,False,False,0.0,0.0,0.003738523415269517,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-15,1221.0,39.69,-31.696684094073195,-37.041391693765036,-0.16070422297783335,False,False,0.0,False,False,0.0,0.0,0.003285036704687777,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-16,1168.0,37.95,-31.51767509661889,-28.095769916687004,-0.019036612936669313,False,False,0.0,False,False,0.0,0.0,0.0037839506719278483,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-17,1152.0,38.89,-31.280235167116277,-64.48834564915205,-0.41918405411201126,False,False,0.0,False,False,0.0,0.0,-0.015365317629414225,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-18,1175.0,36.72,-31.196077329259936,29.480040469575215,0.8825740563879044,False,True,0.0,False,False,0.0,0.0,0.04049453905052491,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-19,1163.0,36.8,-31.136524381983268,17.17590274301574,0.8082155142349966,False,False,0.0,False,False,0.0,0.0,-0.005329179360687329,-0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-20,1199.0,33.79,-31.30938107243372,141.0560135624646,2.639473587779839,False,False,0.0,True,False,-1.0,-1.0,0.05488842947094445,0.0,1.0,1.0,1.9047817571275214,0.0578
1990-10-21,1199.0,33.79,-31.541593473545834,133.2095565288862,2.517579334666714,False,False,0.0,False,False,-1.0,-1.0,-0.0034645399781679607,0.0034645399781679607,1.0034645399781679,1.0034645399781679,1.9047817571275214,0.0578
1990-10-22,1199.0,33.79,-31.779259407701687,125.17882461376007,2.39062273752752,False,False,0.0,False,False,-1.0,-1.0,-0.003533376053556609,0.003533376053556609,1.0069979160317246,1.0069979160317246,1.9047817571275214,0.0578
1990-10-23,1184.0,28.38,-32.27979735609581,267.8993510340009,3.759949118915395,False,False,0.0,False,False,-1.0,-1.0,0.06795889829876031,-0.06795889829876031,0.9390390177329643,0.9390390177329643,1.9047817571275214,0.0578
1990-10-24,1185.0,29.37,-32.7885158248207,222.00129022501608,2.840721662757249,False,False,0.0,False,False,-1.0,-1.0,-0.021367825129556497,0.021367825129556497,0.9604068428625208,0.9604068428625208,1.9047817571275214,0.0578
1990-10-25,1227.0,31.08,-33.25318448887336,193.49102608581597,2.3135449539881265,False,False,0.0,False,False,-1.0,-1.0,-0.012612320706620845,0.012612320706620845,0.9730191635691416,0.9730191635691416,1.9047817571275214,0.0578
1990-10-26,1214.0,34.25,-33.47017212719849,67.64660464345184,0.9382900591848418,False,False,0.0,False,False,-1.0,-1.0,-0.0533159236620813,0.0533159236620813,1.026335087231223,1.026335087231223,1.9047817571275214,0.0578
1990-10-27,1218.0,33.01,-33.67629480538652,106.34550847419109,1.2948165236214402,False,False,0.0,False,False,-1.0,-1.0,0.016611434859335462,-0.016611434859335462,1.0097236523718873,1.0097236523718873,1.9047817571275214,0.0578
1990-10-28,1218.0,33.01,-33.86755168655738,100.032118826741,1.18519193109276,False,False,0.0,False,False,-1.0,-1.0,-0.002702686838433387,0.002702686838433387,1.0124263392103208,1.0124263392103208,1.9047817571275214,0.0578
1990-10-29,1218.0,33.01,-34.04333373271574,94.22955348305368,1.0817381645791977,False,False,0.0,False,False,-1.0,-1.0,-0.002477854032327472,0.002477854032327472,1.0149041932426484,1.0149041932426484,1.9047817571275214,0.0578
1990-10-30,1174.0,34.68,-34.02388463469556,-5.948319131241988,0.05983415643674874,False,False,0.0,False,False,-1.0,-1.0,-0.04255737978617463,0.04255737978617463,1.057461573028823,1.057461573028823,1.9047817571275214,0.0578
1990-10-31,1148.0,34.54,-33.90524386587382,-23.087123127281757,-0.11122051710123931,False,False,0.0,False,True,0.0,0.0,-0.007390323470438724,0.007390323470438724,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-01,1153.0,35.23,-33.72953836999489,-35.29163677491988,-0.22697995189572245,False,False,0.0,False,False,0.0,0.0,-0.005212726794022801,-0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-02,1161.0,35.17,-33.56485398914568,-19.475914798253598,-0.059720789522830095,False,False,0.0,False,False,0.0,0.0,0.0067545952007065585,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-03,1147.0,34.0,-33.4591247798341,9.38975748564053,0.2344702374995385,False,True,0.0,False,False,0.0,0.0,0.012634834488059377,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-04,1147.0,34.0,-33.37839665229468,12.134513821980818,0.2638923088047089,False,False,0.0,False,False,0.0,0.0,0.0012028563265302644,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-05,1147.0,34.0,-33.31047128792243,14.443976210637402,0.2783240969347052,False,False,0.0,False,False,0.0,0.0,0.0010131193813861647,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-06,1142.0,31.96,-33.363282805447646,75.70948153789323,0.8673902612457968,False,False,0.0,False,False,0.0,0.0,0.027743408222357546,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-07,1151.0,32.63,-33.42806790112881,60.24214438616673,0.6851796094994006,False,False,0.0,False,False,0.0,0.0,-0.006899646682621422,-0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-08,1158.0,35.31,-33.344780157895464,-19.404187375288984,-0.13505523877104908,False,False,0.0,False,True,0.0,0.0,-0.03410387469201574,-0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-09,1172.0,35.53,-33.23120013596305,-8.7045408307672,-0.050228191386217196,False,False,0.0,False,False,0.0,0.0,0.004547807155055524,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-10,1165.0,33.89,-33.20035279458203,39.84004379161502,0.4231989455768541,False,True,0.0,False,False,0.0,0.0,0.021197027959022213,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-11,1165.0,33.89,-33.197799157647324,39.926586547332136,0.39927096791954036,False,False,0.0,False,False,0.0,0.0,3.779038488842204e-05,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-12,1165.0,33.89,-33.20448157765959,39.70011933311639,0.36591745344125703,False,False,0.0,False,False,0.0,0.0,-9.888103131272179e-05,-0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-13,1160.0,31.87,-33.32518098307473,97.9264820694084,0.9502215679502461,False,False,0.0,False,False,0.0,0.0,0.026203616696947988,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-14,1166.0,33.12,-33.412068530203676,59.39229027965439,0.5030486816746648,False,False,0.0,False,False,0.0,0.0,-0.01695593640069795,-0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-15,1179.0,31.16,-33.62446688225758,131.2616119488539,1.2505054920210277,False,False,0.0,False,False,0.0,0.0,0.032275601864527936,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-16,1243.0,31.12,-33.98515601862441,185.38194470040844,1.7725188219234036,False,False,0.0,False,False,0.0,0.0,0.023524258025744683,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-17,1312.0,29.78,-34.584150425749904,282.0840003211679,2.60920347295092,False,False,0.0,True,False,-1.0,-1.0,0.041291854888911926,0.0,1.0648518964992617,1.0648518964992617,1.9047817571275214,0.0578
1990-11-18,1312.0,29.78,-35.23368803320359,262.74077037119696,2.241851059986953,False,False,0.0,False,False,-1.0,-1.0,-0.008191912902765755,0.008191912902765755,1.0730438094020274,1.0730438094020274,1.9047817571275214,0.0578
1990-11-19,1312.0,29.78,-35.8682998247726,243.84203121827204,1.9233527477381736,False,False,0.0,False,False,-1.0,-1.0,-0.007940119689870058,0.007940119689870058,1.0809839290918974,1.0809839290918974,1.9047817571275214,0.0578
1990-11-20,1292.0,31.5,-36.31558486036929,148.05907689836727,0.9650322411561348,False,False,0.0,False,False,-1.0,-1.0,-0.039320721373631,0.039320721373631,1.1203046504655285,1.1203046504655285,1.9047817571275214,0.0578
1990-11-21,1308.0,31.5,-36.703008845762845,151.85522135847032,0.9611331823340894,False,False,0.0,False,False,-1.0,-1.0,0.0015405525247570257,-0.0015405525247570257,1.1187640979407714,1.1187640979407714,1.9047817571275214,0.0578
1990-11-22,1313.0,29.63,-37.184218796095806,211.23159707168134,1.4624845401366646,False,False,0.0,False,False,-1.0,-1.0,0.02458884903463497,-0.02458884903463497,1.0941752489061365,1.0941752489061365,1.9047817571275214,0.0578
1990-11-23,1313.0,29.63,-37.67360828112641,196.73098663022438,1.2683641591021684,False,False,0.0,False,False,-1.0,-1.0,-0.005969125017299893,0.005969125017299893,1.1001443739234364,1.1001443739234364,1.9047817571275214,0.0578
1990-11-24,1313.0,31.9,-37.981932388066035,101.37635682069345,0.34366162559443003,False,False,0.0,False,False,-1.0,-1.0,-0.03776983950346319,0.03776983950346319,1.1379142134268996,1.1379142134268996,1.9047817571275214,0.0578
1990-11-25,1313.0,31.9,-38.20908238458076,94.13027193187372,0.25085706824593224,False,False,0.0,False,False,-1.0,-1.0,-0.002861950126615973,0.002861950126615973,1.1407761635535154,1.1407761635535154,1.9047817571275214,0.0578
1990-11-26,1313.0,31.9,-38.394823162026704,88.20514113134823,0.1682046216000184,False,False,0.0,False,False,-1.0,-1.0,-0.002334755616601302,0.002334755616601302,1.1431109191701168,1.1431109191701168,1.9047817571275214,0.0578
1990-11-27,1310.0,32.95,-38.475026673094355,42.24787112154081,-0.3263582307007759,False,False,0.0,False,True,0.0,0.0,-0.017828428689845646,0.017828428689845646,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-11-28,1280.0,32.86,-38.464901471211306,16.043337655996538,-0.6209786257229504,False,False,0.0,False,False,0.0,0.0,-0.010300699635896863,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-11-29,1284.0,33.28,-38.402158082804135,5.976179004278265,-0.7753687911207104,False,False,0.0,False,False,0.0,0.0,-0.003929377459029912,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-11-30,1252.0,32.91,-38.29269165976596,-8.212482522897517,-0.9493105695880067,False,False,0.0,False,False,0.0,0.0,-0.0056478747820434255,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-01,1245.0,28.85,-38.44804001973972,135.77404543050898,0.5789452406400665,False,True,0.0,False,False,0.0,0.0,0.06116087866329585,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-02,1245.0,28.85,-38.68654356178306,128.89321824255853,0.4730703990626164,False,False,0.0,False,False,0.0,0.0,-0.0029142380349392086,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-03,1245.0,28.85,-38.94232188007895,121.51401375972227,0.3615494722838,False,False,0.0,False,False,0.0,0.0,-0.0031155786969843838,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-04,1217.0,29.15,-39.11744177243818,76.72657233342716,-0.1885108680405188,False,False,0.0,False,True,0.0,0.0,-0.018999680266463398,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-05,1197.0,30.66,-39.107278850858584,-2.0291695673242884,-1.1011978842214856,False,False,0.0,False,False,0.0,0.0,-0.03286927509107629,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-06,1197.0,27.29,-39.27945481305166,125.06367815182034,0.36248096972691113,False,True,0.0,False,False,0.0,0.0,0.05601428585515356,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-07,1224.0,26.4,-39.625407065221616,177.88925347814939,0.9692172173239174,False,False,0.0,False,False,0.0,0.0,0.023270043281926105,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-08,1188.0,26.58,-39.93756904907858,126.45941467549142,0.36920465135056924,False,False,0.0,False,False,0.0,0.0,-0.022862374272406796,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-09,1188.0,26.58,-40.22362959289575,118.855925420831,0.2818397881701447,False,False,0.0,False,False,0.0,0.0,-0.003368632662971699,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-10,1188.0,26.58,-40.487221128915905,111.8496623934152,0.24907048562039025,False,False,0.0,False,False,0.0,0.0,-0.003094433665046316,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-11,1212.0,26.9,-40.751596249950246,115.78206087633839,0.33350324065252607,False,False,0.0,False,False,0.0,0.0,0.001703651295776761,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-12,1210.0,26.41,-41.0382598690438,126.17955685855327,0.4903425089491489,False,False,0.0,False,False,0.0,0.0,0.004532829068335983,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-13,1233.0,25.35,-41.44867416985557,182.27610979416113,1.162399624652201,False,False,0.0,False,False,0.0,0.0,0.024563631871693435,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-14,1214.0,26.42,-41.76540064389775,110.5581149882214,0.25460370161947954,False,False,0.0,False,False,0.0,0.0,-0.03094705212233411,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-15,1220.0,26.55,-42.032141651653106,104.04663914860998,0.17122635199485242,False,False,0.0,False,False,0.0,0.0,-0.0027875025027204177,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-16,1220.0,26.55,-42.26669225485499,97.8193206336,0.09158558637034064,False,False,0.0,False,False,0.0,0.0,-0.002658769483443344,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-17,1220.0,26.55,-42.477337973447106,92.2266768049792,-0.005004183028689939,False,False,0.0,False,True,0.0,0.0,-0.002382105535218331,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-18,1169.0,27.05,-42.5267483626317,18.651456790812517,-0.9749227116654704,False,False,0.0,False,False,0.0,0.0,-0.031722364553437785,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-19,1156.0,27.86,-42.41817368170877,-25.770318772406426,-1.5629061260833161,False,False,0.0,False,False,0.0,0.0,-0.019001770707117796,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-20,1159.0,26.93,-42.33786405603092,18.841320971087498,-1.0029672274860155,False,False,0.0,False,False,0.0,0.0,0.0194034627320009,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-21,1166.0,26.39,-42.33121790648212,48.8791594479369,-0.6216560592237179,False,False,0.0,False,False,0.0,0.0,0.013156482102623266,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-22,1176.0,25.92,-42.41229239309922,76.6733811708682,-0.2709508762525801,False,False,0.0,False,False,0.0,0.0,0.012215486556050587,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-23,1176.0,25.92,-42.523680475399935,73.78620207763356,-0.3309921320585901,False,False,0.0,False,False,0.0,0.0,-0.0012672994500637384,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-24,1176.0,25.92,-42.64154280808449,70.73121041445006,-0.37134305924577626,False,False,0.0,False,False,0.0,0.0,-0.0013391633976365042,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-25,1176.0,25.92,-42.756184074541515,67.75970878788394,-0.41470765974489887,False,False,0.0,False,False,0.0,0.0,-0.0013008708575879804,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-26,1176.0,25.92,-42.86390575719615,64.96756277347572,-0.4900272282461826,False,False,0.0,False,False,0.0,0.0,-0.0012208598220820352,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-27,1176.0,27.22,-42.85286872457253,9.544913317135752,-1.2873418722671712,False,False,0.0,False,False,0.0,0.0,-0.023660069203215176,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-28,1149.0,27.01,-42.75961889063266,-5.937306235988217,-1.470195282158088,False,False,0.0,False,False,0.0,0.0,-0.006719896201697318,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-29,1150.0,27.57,-42.593365246797376,-24.299079854203683,-1.6684332270786113,False,False,0.0,False,False,0.0,0.0,-0.007899918636704552,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-30,1150.0,27.57,-42.40768081747051,-19.179760137662015,-1.5504922852631207,False,False,0.0,False,False,0.0,0.0,0.002207383750295318,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1990-12-31,1150.0,27.57,-42.224721538525806,-14.135572817156572,-1.4195112528784042,False,False,0.0,False,False,0.0,0.0,0.0021797285257426843,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-01,1150.0,28.44,-41.98021429455917,-43.917294537262705,-1.726695585324219,False,False,0.0,False,False,0.0,0.0,-0.012705960995089485,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-02,1150.0,28.44,-41.72611572662967,-36.69073126534795,-1.5524825138912008,False,False,0.0,False,False,0.0,0.0,0.003092648579986227,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-03,1146.0,26.49,-41.63599019492208,43.06261973651408,-0.5340746894219465,False,False,0.0,False,False,0.0,0.0,0.03546268193226355,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-04,1141.0,25.48,-41.68740490452083,78.80492303280926,-0.03459961734367858,False,False,0.0,False,False,0.0,0.0,0.0162229407962804,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-05,1150.0,24.9,-41.857713978207435,107.7429219426349,0.42672178223869867,False,True,0.0,False,False,0.0,0.0,0.013200093729640778,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-06,1150.0,24.9,-42.06741785566689,102.52129539389443,0.42003593744495377,False,False,0.0,False,False,0.0,0.0,-0.0023761898296422524,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-07,1150.0,24.9,-42.283191203125874,97.1485390421658,0.3581660703826513,False,False,0.0,False,False,0.0,0.0,-0.002439000743787092,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-08,1153.0,27.65,-42.26517356308708,-15.632049019357737,-1.3380947463017463,False,False,0.0,False,True,0.0,0.0,-0.048578149198604204,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-09,1140.0,27.17,-42.168885240687686,-5.728611989484534,-1.1595230473459415,False,False,0.0,False,False,0.0,0.0,0.004332726544142663,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-10,1137.0,27.26,-42.033238761017266,-8.82608862533084,-1.1814284822832346,False,False,0.0,False,False,0.0,0.0,-0.0013568605384703396,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-11,1186.0,27.71,-41.94946146231642,23.580422879211937,-0.6130093039607647,False,False,0.0,False,False,0.0,0.0,0.013799285195992893,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-12,1197.0,27.29,-41.94800766927035,52.238870705612044,-0.11941130148515948,False,False,0.0,False,False,0.0,0.0,0.012237989378120465,0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-13,1197.0,27.29,-41.97914127738664,51.38923454011865,-0.12108796595635492,False,False,0.0,False,False,0.0,0.0,-0.0003626877234667707,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-14,1197.0,27.29,-42.02142757196954,50.23524156095141,-0.14338860802191986,False,False,0.0,False,False,0.0,0.0,-0.0004923672373740287,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-15,1210.0,30.78,-41.80026933093103,-76.61229000605726,-2.14331633923347,True,False,1.0,False,False,0.0,1.0,-0.05080786154693684,-0.0,1.1609393478599626,1.1609393478599626,1.9047817571275214,0.0578
1991-01-16,1198.0,30.07,-41.526218664160055,-50.693395231292925,-1.6677386318723197,False,False,1.0,False,False,0.0,1.0,0.010593437994838808,0.010593437994838808,1.1715327858548013,1.1715327858548013,1.9047817571275214,0.0578
1991-01-17,1177.0,32.0,-41.05016531676129,-136.6052901363612,-2.7483896952732203,True,False,1.0,False,False,0.0,1.0,-0.03449438385331807,-0.03449438385331807,1.1370384020014832,1.1370384020014832,1.9047817571275214,0.0578
1991-01-18,1199.0,21.44,-41.42398512838037,310.86975884752474,3.278768300691248,False,True,0.0,True,False,-1.0,-1.0,0.21439728109003794,0.21439728109003794,1.351435683091521,1.351435683091521,1.9047817571275214,0.0578
1991-01-19,1194.0,19.25,-42.28163903071913,380.07844865865684,3.535811549011324,False,False,0.0,False,False,-1.0,-1.0,0.03446782558058552,-0.03446782558058552,1.3169678575109356,1.3169678575109356,1.9047817571275214,0.0578
1991-01-20,1194.0,19.25,-43.31366212102598,360.2120041702499,2.9496691075881967,False,False,0.0,False,False,-1.0,-1.0,-0.009797101338632696,0.009797101338632696,1.3267649588495682,1.3267649588495682,1.9047817571275214,0.0578
1991-01-21,1194.0,19.25,-44.39139540999955,339.46563835750874,2.497650776430082,False,False,0.0,False,False,-1.0,-1.0,-0.010127418998286633,0.010127418998286633,1.336892377847855,1.336892377847855,1.9047817571275214,0.0578
1991-01-22,1191.0,21.3,-45.269568827606946,226.75818397197202,1.3775345460775372,False,False,0.0,False,False,-1.0,-1.0,-0.05229457481167905,0.05229457481167905,1.389186952659534,1.389186952659534,1.9047817571275214,0.0578
1991-01-23,1200.0,24.18,-45.782649690682874,92.97553047928818,0.15288618868051596,False,False,0.0,False,False,-1.0,-1.0,-0.057989265072891656,0.057989265072891656,1.4471762177324257,1.4471762177324257,1.9047817571275214,0.0578
1991-01-24,1167.0,22.04,-46.246384457612905,147.72968655421164,0.6666382598634452,False,False,0.0,False,False,-1.0,-1.0,0.025044549952574362,-0.025044549952574362,1.4221316677798512,1.4221316677798512,1.9047817571275214,0.0578
1991-01-25,1148.0,21.71,-46.66345291946347,134.9364371184481,0.5460315235203104,False,False,0.0,False,False,-1.0,-1.0,-0.005919885770830855,0.005919885770830855,1.4280515535506821,1.4280515535506821,1.9047817571275214,0.0578
1991-01-26,1147.0,21.35,-47.07675487138451,141.91128349594067,0.6047652837069449,False,False,0.0,False,False,-1.0,-1.0,0.0032409660085123155,-0.0032409660085123155,1.4248105875421697,1.4248105875421697,1.9047817571275214,0.0578
1991-01-27,1147.0,21.35,-47.47259546070065,133.46008691404097,0.5216257242673424,False,False,0.0,False,False,-1.0,-1.0,-0.0039116132642181166,0.0039116132642181166,1.428722200806388,1.428722200806388,1.9047817571275214,0.0578
