Date,Open,High,Low,Last,Change,Price,Volume,Previous Day Open Interest
6/9/77,40.1,42,40.1,41,,41,24,165
6/10/77,43.5,44.25,43,44.2,,44.2,42,178
6/13/77,44,44,41.5,41.5,,41.5,61,149
6/14/77,41.5,41.5,41.5,41.5,,41.5,25,140
6/15/77,43.7,44.4,43.7,44.4,,44.4,16,209
6/16/77,45,45.6,44.3,45.5,,45.5,36,223
6/17/77,44.25,44.9,44,44.9,,44.9,7,246
6/20/77,44.75,44.75,44.75,44.75,,44.75,0,245
6/21/77,44.95,45.2,44.8,45.2,,45.2,15,245
6/22/77,44.95,45.25,44.8,45.25,,45.25,26,245
6/23/77,45.25,45.25,45.25,45.25,,45.25,2,270
6/24/77,45.4,45.5,45.4,45.45,,45.45,5,262
6/27/77,45.5,45.85,45.5,45.85,,45.85,19,267
6/28/77,45.75,45.75,45.75,45.75,,45.75,1,272
6/29/77,45.9,45.9,45.6,45.8,,45.8,6,271
6/30/77,45.5,45.8,45.5,45.8,,45.8,5,277
7/1/77,45.3,45.3,45.3,45.3,,45.3,0,283
7/5/77,45.2,45.2,45.2,45.2,,45.2,0,283
7/6/77,45.4,45.4,45.4,45.4,,45.4,3,283
7/7/77,45,45.1,45,45,,45,5,285
7/8/77,45.3,45.3,44.65,44.7,,44.7,3,287
7/11/77,44.5,44.5,44.3,44.5,,44.5,3,286
7/12/77,44.3,44.4,44.3,44.4,,44.4,4,282
7/13/77,44.05,44.05,43.5,44,,44,4,282
7/15/77,43.75,43.75,43.75,43.75,,43.75,1,284
7/18/77,44.5,44.5,44.3,44.3,,44.3,11,285
7/19/77,44.5,44.5,44.5,44.5,,44.5,10,274
7/20/77,44.1,44.1,44.1,44.1,,44.1,0,269
7/21/77,44.1,44.1,44.1,44.1,,44.1,2,269
7/22/77,43.85,44,43.85,44,,44,7,269
7/25/77,44,44.25,44,44.25,,44.25,11,274
7/26/77,44,44,44,44,,44,0,280
7/27/77,43.25,43.25,43.25,43.25,,43.25,0,279
7/28/77,43,43,43,43,,43,1,279
7/29/77,43,43,43,43,,43,6,279
8/1/77,42.5,42.5,42.5,42.5,,42.5,8,279
8/2/77,43,43,43,43,,43,1,271
8/4/77,42.95,43,42.95,42.95,,42.95,6,271
8/5/77,43,43,42.6,42.6,,42.6,7,272
8/8/77,42.6,42.6,42.25,42.5,,42.5,2,274
8/9/77,42.6,42.6,42.6,42.6,,42.6,1,273
8/10/77,42.35,42.35,42.35,42.35,,42.35,0,270
8/11/77,42.35,42.35,42.1,42.2,,42.2,2,270
8/12/77,42.2,42.2,42.2,42.2,,42.2,1,269
8/15/77,42.3,42.3,41.5,41.7,,41.7,82,270
8/16/77,41.7,41.7,41.7,41.7,,41.7,2,213
8/17/77,41.7,41.7,41.7,41.7,,41.7,0,192
8/18/77,41.5,41.65,41.5,41.65,,41.65,4,191
8/19/77,41.65,41.7,41.65,41.7,,41.7,5,188
8/22/77,41.5,41.9,41.5,41.75,,41.75,21,186
8/23/77,41.9,41.9,41.9,41.9,,41.9,0,180
8/24/77,41.85,41.85,41.85,41.85,,41.85,3,180
8/25/77,41.9,41.9,41.9,41.9,,41.9,5,179
8/26/77,41.95,41.95,41.9,41.9,,41.9,12,174
8/29/77,41.8,41.8,41.8,41.8,,41.8,2,164
8/30/77,41.85,41.85,41.85,41.85,,41.85,0,160
8/31/77,41.9,42.04,41.9,42.04,,42.04,12,160
9/1/77,41.8,41.8,41.8,41.8,,41.8,1,148
9/2/77,42,42,42,42,,42,1,147
9/6/77,42.6,42.6,42.24,42.4,,42.4,5,146
9/7/77,42.6,42.6,42.2,42.4,,42.4,74,143
9/8/77,42.25,42.4,42.2,42.2,,42.2,8,80
9/9/77,42.5,42.6,42.1,42.6,,42.6,8,75
9/12/77,42.1,42.1,41.9,41.95,,41.95,4,72
9/13/77,41.3,41.55,41.25,41.25,,41.25,7,69
9/14/77,41,41.3,41,41.2,,41.2,20,66
9/15/77,42,42,42,42,,42,0,487
9/16/77,42.15,42.4,42.15,42.4,,42.4,7,487
9/19/77,42.4,43,42.4,42.5,,42.5,27,484
9/20/77,42.5,42.75,42.5,42.75,,42.75,8,482
9/21/77,42.5,42.5,42.5,42.5,,42.5,2,487
9/22/77,43,43,42.5,42.5,,42.5,21,487
9/23/77,42.7,42.75,42.4,42.5,,42.5,93,483
9/26/77,42.2,43.25,42.2,42.8,,42.8,22,463
9/27/77,43.2,43.2,42.75,42.75,,42.75,15,415
9/28/77,43,43,42.5,42.5,,42.5,3,413
9/29/77,42.55,42.75,42.55,42.75,,42.75,7,415
9/30/77,42.95,43,42.5,42.5,,42.5,6,422
10/3/77,43,43.4,42.95,43,,43,39,423
10/4/77,43.4,43.4,43.35,43.35,,43.35,13,437
10/5/77,43.45,43.45,43,43.1,,43.1,44,449
10/6/77,42.8,43.35,42.8,43.05,,43.05,5,483
10/7/77,42.9,42.9,42.2,42.55,,42.55,10,485
10/10/77,42,42.8,42,42.5,,42.5,7,489
10/11/77,42.5,42.5,42.5,42.5,,42.5,1,488
10/12/77,42.55,42.55,42.55,42.55,,42.55,0,488
10/13/77,42.4,42.4,42.2,42.2,,42.2,10,488
10/14/77,42,42.8,42,42.7,,42.7,25,489
10/17/77,42.7,42.75,42.7,42.7,,42.7,12,507
10/18/77,42.5,42.5,42.5,42.5,,42.5,0,511
10/19/77,42.85,42.85,42.5,42.5,,42.5,5,511
10/20/77,42.05,42.5,42.05,42.4,,42.4,5,512
10/21/77,42.4,42.5,42.4,42.4,,42.4,17,513
10/24/77,42.95,45,42.9,43.8,,43.8,64,511
10/25/77,44.1,44.45,44,44.25,,44.25,27,550
10/26/77,45,45.5,44.95,45.4,,45.4,84,543
10/27/77,45.4,45.4,44.5,45.4,,45.4,59,535
10/28/77,46.5,46.5,46.1,46.45,,46.45,46,534
10/31/77,46.3,46.5,46,46.25,,46.25,56,565
11/1/77,46.25,46.5,46.1,46.25,,46.25,43,565
11/2/77,46,46,45,45.1,,45.1,29,582
11/3/77,46.1,46.7,45.55,46.7,,46.7,49,574
11/4/77,46.4,49.4,45,48.2,,48.2,275,591
11/7/77,49.2,50.1,48.3,49.85,,49.85,78,659
11/8/77,48.5,49,48.5,48.7,,48.7,72,586
11/9/77,49.5,51.8,49.5,51.6,,51.6,249,601
11/10/77,51.5,53,51.35,52.5,,52.5,170,664
11/11/77,55,56.4,54.5,56.4,,56.4,207,717
11/14/77,56,56.8,55.1,56.2,,56.2,101,797
11/15/77,55,55.3,53.1,54.85,,54.85,66,776
11/16/77,53,53.5,53,53.5,,53.5,59,763
11/17/77,52.5,53,51.7,52.75,,52.75,12,772
11/18/77,54,54,52.2,52.5,,52.5,27,768
11/21/77,49.2,49.5,48.5,48.5,,48.5,72,777
11/22/77,48,51,46.6,48.2,,48.2,77,785
11/23/77,50,51,49.75,50.7,,50.7,12,777
11/25/77,51,51.2,51,51.1,,51.1,12,771
11/28/77,52,53.5,52,53,,53,76,776
11/29/77,51.5,52,51.1,51.5,,51.5,14,778
11/30/77,52.4,52.4,51.4,52.4,,52.4,3,771
12/1/77,53.8,57,52.2,56,,56,360,719
12/2/77,55.5,55.5,53,54.75,,54.75,256,773
12/5/77,55,55,54.5,54.9,,54.9,139,634
12/6/77,54.75,55,54.25,54.5,,54.5,21,548
12/7/77,54,54,52,52,,52,33,523
12/8/77,51.5,51.5,51,51,,51,7,528
12/9/77,50.2,50.3,48.5,50.25,,50.25,110,514
12/12/77,50.25,50.75,49,50.5,,50.5,86,524
12/13/77,50,51.5,49.15,51.4,,51.4,116,533
12/14/77,51,51,50.7,50.85,,50.85,55,508
12/15/77,51.1,51.6,51,51,,51,298,1617
12/16/77,51.25,51.9,49.1,51.9,,51.9,466,1616
12/19/77,52,52.75,49.5,50.15,,50.15,265,1534
12/20/77,49.8,50.5,48.4,49.85,,49.85,170,1548
12/21/77,49.9,50,49.3,49.7,,49.7,16,1532
12/22/77,49.4,49.8,49,49.5,,49.5,127,1522
12/23/77,49.9,50.5,49.5,50,,50,118,1507
12/27/77,50.8,51.85,50.5,51.5,,51.5,98,1532
12/28/77,52,52.1,51.25,52,,52,86,1518
12/29/77,52.75,53.75,52.5,52.9,,52.9,123,1502
12/30/77,52.4,52.6,52.4,52.5,,52.5,23,1464
1/3/78,54,55.8,54,55,,55,275,1452
1/4/78,54.75,55.35,54.7,54.7,,54.7,130,1551
1/5/78,53.1,53.7,53,53.35,,53.35,72,1476
1/6/78,54.5,54.75,53.2,54.1,,54.1,19,364
1/9/78,53.25,54,53.25,53.5,,53.5,56,1457
1/10/78,54.5,54.5,54,54,,54,198,1390
1/11/78,53.8,54.5,53.5,53.8,,53.8,72,1331
1/12/78,54,54,53.1,53.4,,53.4,55,1298
1/13/78,53.2,53.8,53.1,53.5,,53.5,112,1300
1/16/78,54.2,54.2,53.5,53.65,,53.65,95,1320
1/17/78,53.1,53.1,52.65,52.75,,52.75,56,1319
1/18/78,52.75,53,52.4,52.4,,52.4,74,1330
1/19/78,53,53.5,52.5,53.4,,53.4,132,1293
1/23/78,54,55.5,54,55.2,,55.2,233,1296
1/24/78,56,57.8,56,57,,57,368,1249
1/25/78,58,59.8,58,59.6,,59.6,509,1200
1/26/78,59.5,63,59.5,62.8,,62.8,350,1232
1/27/78,64,65.3,63.5,64.1,,64.1,308,1203
1/30/78,63,65,63,64.7,,64.7,147,1111
1/31/78,65,65.5,63.4,63.4,,63.4,179,1083
2/1/78,63.5,64.3,63.3,64.3,,64.3,72,1106
2/2/78,63.5,63.5,62.75,62.85,,62.85,153,1101
2/3/78,62.5,64,61.2,63.85,,63.85,479,1122
2/6/78,63.2,63.7,63,63,,63,48,1088
2/8/78,62,62.2,61.5,61.75,,61.75,114,1045
2/9/78,61,61.35,60,61,,61,109,1004
2/10/78,62,62.7,61.9,62.45,,62.45,126,993
2/13/78,63.5,66.45,63,65.4,,65.4,154,953
2/14/78,66.5,66.6,65.8,65.8,,65.8,140,898
2/15/78,67,68.2,67,68,,68,209,836
2/16/78,68,69,67.5,68.8,,68.8,52,785
2/17/78,66.5,68.1,66.5,67.1,,67.1,93,792
2/21/78,68,68.5,67.5,68,,68,118,793
2/22/78,65.5,67,64,64,,64,260,774
2/23/78,66,66.8,65.8,65.8,,65.8,77,691
2/24/78,64.25,64.75,61.8,63.25,,63.25,140,654
2/27/78,61,63.55,61,63.1,,63.1,142,594
2/28/78,63.5,63.5,62.2,62.6,,62.6,45,486
3/1/78,63.1,63.75,62.5,62.5,,62.5,72,483
3/2/78,63.15,63.75,63,63.6,,63.6,80,445
3/3/78,63,63,62.5,62.7,,62.7,19,408
3/6/78,62.7,62.7,60.7,61.85,,61.85,42,422
3/7/78,63.4,64.7,63.4,64.4,,64.4,65,403
3/8/78,67.5,67.5,66,66.85,,66.85,45,352
3/9/78,66,66,64,65.4,,65.4,43,353
3/10/78,64,64.4,63.85,64.1,,64.1,49,341
3/13/78,64.5,66.25,64,66.1,,66.1,100,375
3/14/78,66,66.75,64.75,64.75,,64.75,54,311
3/15/78,66.8,66.8,65.5,66.5,,66.5,107,1808
3/16/78,65,65,64,64.8,,64.8,169,1776
3/17/78,64.4,64.6,63,63.1,,63.1,209,1750
3/20/78,61,61,59.1,59.5,,59.5,513,1632
3/21/78,60,60.8,59.7,60.65,,60.65,234,1402
3/22/78,62,62.9,61.9,62.9,,62.9,138,1281
3/23/78,61.5,62,61.1,61.7,,61.7,51,1263
3/27/78,62.5,62.5,61.7,62.05,,62.05,68,1243
3/28/78,62,63.1,62,62.7,,62.7,179,1234
3/29/78,62,62,61.15,61.2,,61.2,208,1230
3/30/78,60.5,62,60,61.7,,61.7,77,1217
3/31/78,63.5,63.5,62,62.1,,62.1,259,1228
4/3/78,61.6,61.75,61.1,61.2,,61.2,175,1257
4/4/78,61.2,61.5,60,60,,60,173,1263
4/5/78,60.2,60.5,59.5,59.6,,59.6,47,1181
4/6/78,60.25,61.5,60.25,61.1,,61.1,66,1198
4/7/78,59.75,61.5,59.5,61.1,,61.1,42,1149
4/10/78,61,61.5,61,61.4,,61.4,23,1144
4/11/78,61.9,61.9,61.7,61.7,,61.7,32,1126
4/12/78,62,62,61.5,61.6,,61.6,18,1137
4/13/78,61,61,60.5,60.75,,60.75,103,1142
4/14/78,60.6,60.6,59.6,59.9,,59.9,77,1130
4/17/78,58,58,56.15,56.25,,56.25,250,1135
4/18/78,56.85,57.85,56,56.5,,56.5,87,1064
4/19/78,57,57.25,56.6,57.1,,57.1,52,1004
4/20/78,54.5,54.5,53.6,53.8,,53.8,161,973
4/21/78,56.5,57.6,56,57.5,,57.5,111,919
4/24/78,54.55,54.85,54,54.85,,54.85,48,899
4/25/78,56,56,55.05,55.25,,55.25,39,882
4/26/78,57.5,59.2,57.5,59.1,,59.1,134,889
4/27/78,61,63.1,61,62.95,,62.95,243,892
4/28/78,63,63.2,61.65,62,,62,79,866
5/1/78,61.5,61.5,59,60.4,,60.4,58,846
5/2/78,61,61.5,60.5,60.5,,60.5,31,828
5/3/78,62.4,62.5,62,62,,62,31,824
5/4/78,63,63,61.35,61.35,,61.35,67,827
5/5/78,61,61.5,60.8,60.8,,60.8,17,825
5/8/78,60.4,60.6,59.55,59.6,,59.6,23,813
5/9/78,60,60,59.1,59.15,,59.15,38,810
5/10/78,60.1,60.2,59.15,59.25,,59.25,79,787
5/11/78,60,60,58.1,58.25,,58.25,70,770
5/12/78,58.5,59.15,58.2,59,,59,43,752
5/15/78,59.4,60.5,59.2,60.25,,60.25,42,729
5/16/78,60.75,60.8,58.4,59.3,,59.3,72,716
5/17/78,60.4,63.25,60,62.6,,62.6,201,717
5/18/78,64.5,66.3,63,63,,63,104,697
5/19/78,63,63,61,62.15,,62.15,56,692
5/22/78,62,62,59.1,59.5,,59.5,58,683
5/23/78,58,61.25,58,60.5,,60.5,142,657
5/24/78,59,60,59,59.9,,59.9,118,630
5/25/78,58.5,59.9,58.5,59.2,,59.2,43,609
5/26/78,59,60.1,58.5,59.65,,59.65,86,616
5/30/78,60.8,61.7,59.65,61.7,,61.7,129,592
5/31/78,61.5,62.4,60,60,,60,243,516
6/1/78,59.5,60.5,59.2,59.8,,59.8,161,431
6/2/78,60,61,59.1,59.1,,59.1,76,235
6/5/78,57,58.2,57,58.15,,58.15,28,202
6/6/78,58,58.75,58,58.3,,58.3,13,117
6/7/78,58.5,58.5,58.1,58.3,,58.3,14,118
6/8/78,58.5,59.5,57.8,58.2,,58.2,40,126
6/9/78,57.8,58.1,57.6,57.7,,57.7,16,109
6/12/78,58,58,57.1,57.4,,57.4,27,101
6/13/78,58,58,58,58,,58,22,121
6/14/78,58,58,58,58,,58,12,96
6/15/78,57.5,57.5,57.5,57.5,,57.5,1,66
6/16/78,58.5,58.5,58.5,58.5,,58.5,1,56
6/19/78,58.75,58.75,58.75,58.75,,58.75,1,55
6/20/78,60.25,60.25,59.75,59.75,,59.75,9,55
6/21/78,60.5,60.5,58.5,59,,59,7,51
6/22/78,59.5,59.6,59.5,59.5,,59.5,10,47
6/23/78,59.7,60.25,59.7,60.05,,60.05,30,38
6/26/78,60,60,59,59.5,,59.5,2,10
6/27/78,59.5,59.5,58.55,58.6,,58.6,4,3
6/28/78,61.5,61.5,60.75,60.75,,60.75,27,997
6/29/78,60,60.5,59.1,59.4,,59.4,41,986
6/30/78,59.1,59.5,58.3,58.5,,58.5,93,980
7/3/78,58.8,59.5,58.5,58.55,,58.55,40,944
7/5/78,58.8,59,58.1,58.2,,58.2,34,932
7/6/78,58,58.2,57.7,57.9,,57.9,49,927
7/7/78,58,59,57.8,58.9,,58.9,41,906
7/10/78,59.25,60,58.55,58.85,,58.85,68,908
7/11/78,59,59,58.5,58.5,,58.5,4,898
7/12/78,58.8,58.8,58.05,58.1,,58.1,17,896
7/13/78,58.7,58.7,58.5,58.7,,58.7,20,887
7/14/78,58.5,59.05,58.5,59.05,,59.05,8,876
7/17/78,58,58,57.1,57.7,,57.7,32,869
7/18/78,57.7,58,57.7,58,,58,33,852
7/19/78,58,58.5,58,58.25,,58.25,13,845
7/20/78,58.6,59.1,58.25,59,,59,43,837
7/21/78,59.5,61.7,59.5,61.5,,61.5,111,842
7/24/78,61,61.45,60.4,60.5,,60.5,34,874
7/25/78,60.6,61.5,60.6,61,,61,52,866
7/26/78,60.95,60.95,60,60.25,,60.25,34,860
7/27/78,60.25,61.95,60.25,61.8,,61.8,31,859
7/28/78,62.5,63.4,61,61.1,,61.1,152,851
7/31/78,61,61.6,61,61.5,,61.5,78,907
8/1/78,62.5,62.7,61.9,62,,62,70,883
8/2/78,62.5,63,62.1,62.1,,62.1,51,891
8/3/78,61.7,62.1,61.6,61.6,,61.6,40,868
8/4/78,61.6,61.6,61.26,61.35,,61.35,3,851
8/7/78,60.75,62.4,60.75,62.4,,62.4,36,861
8/8/78,62.4,63,62,62.7,,62.7,60,858
8/9/78,62.9,63.5,62.5,62.7,,62.7,85,822
8/10/78,62.2,63.1,62.2,62.8,,62.8,117,778
8/11/78,63.5,63.6,63.1,63.6,,63.6,69,748
8/14/78,63.9,64.5,63.8,64.15,,64.15,170,703
8/15/78,64,64,63.4,63.4,,63.4,39,657
8/16/78,63.75,63.8,62.6,62.9,,62.9,53,636
8/17/78,61.6,61.6,60.6,60.6,,60.6,73,625
8/18/78,60.75,61.2,60.6,61.05,,61.05,30,618
8/21/78,60.6,61.3,60.6,61.3,,61.3,19,607
8/22/78,61.9,61.9,61.2,61.35,,61.35,11,593
8/23/78,60.5,60.8,60.1,60.65,,60.65,39,584
8/24/78,60.8,61.15,60.8,60.85,,60.85,69,566
8/25/78,60.85,60.9,60.5,60.5,,60.5,25,503
8/28/78,60.5,60.8,59.5,59.7,,59.7,22,476
8/29/78,59.5,61.2,59.5,60.7,,60.7,21,451
8/30/78,60,60.3,59.55,60,,60,131,443
8/31/78,59.5,60.3,59.25,59.25,,59.25,108,280
9/1/78,59.5,59.8,59.1,59.1,,59.1,60,186
9/5/78,59.6,59.6,59.5,59.6,,59.6,22,63
9/6/78,59.5,60.1,59.45,59.5,,59.5,21,91
9/7/78,59.5,59.5,59.5,59.5,,59.5,1,36
9/8/78,59.1,59.1,58.8,58.8,,58.8,2,19
9/11/78,58.35,58.35,58.35,58.35,,58.35,1,13
9/12/78,58.45,58.45,58.45,58.45,,58.45,0,11
9/13/78,59.5,59.5,59.5,59.5,,59.5,0,11
9/14/78,58.5,58.5,58.5,58.5,,58.5,1,11
9/15/78,58.5,58.5,58.5,58.5,,58.5,1,10
9/18/78,60,60,60,60,,60,1,10
9/19/78,59.8,59.8,59.8,59.8,,59.8,0,10
9/20/78,59.65,59.65,59.65,59.65,,59.65,1,10
9/21/78,60.2,60.2,60.2,60.2,,60.2,0,10
9/22/78,61,61,61,61,,61,0,10
9/25/78,62.6,62.6,61,61,,61,11,10
9/26/78,61.05,61.5,60,60,,60,2,7
9/27/78,62.5,62.5,62,62,,62,27,1163
9/28/78,61.7,62.45,61.7,62.2,,62.2,94,1173
9/29/78,61.6,62,61.6,61.8,,61.8,17,1163
10/2/78,62.45,62.45,61.6,61.8,,61.8,10,1154
10/3/78,62.5,62.85,62.2,62.85,,62.85,74,1158
10/4/78,63.2,63.7,63,63.7,,63.7,116,1162
10/5/78,63.5,64.9,63.5,64.65,,64.65,133,1145
10/6/78,64.5,65.9,64.5,65.85,,65.85,186,1140
10/9/78,66.2,67.95,66,67.6,,67.6,200,1136
10/10/78,71,71.6,70.2,71.5,,71.5,257,1126
10/11/78,74,75.5,74,75.5,,75.5,172,1144
10/12/78,76.5,77,71.5,75.8,,75.8,251,1142
10/13/78,75,75.5,71.8,72.8,,72.8,413,1226
10/16/78,72,75.5,71.5,75.5,,75.5,152,1181
10/17/78,76,76.7,74,74.6,,74.6,113,1147
10/18/78,78.6,78.6,76.1,76.5,,76.5,197,1137
10/19/78,72.5,75.9,72.5,74.5,,74.5,196,1093
10/20/78,77,77,74.5,74.5,,74.5,164,1111
10/23/78,72.5,74,71.7,72.8,,72.8,87,1060
10/24/78,73,73.25,71.8,71.9,,71.9,61,1034
10/25/78,74.9,75.5,74.5,75.35,,75.35,70,1017
10/26/78,78,79.35,77.6,79.35,,79.35,272,1000
10/27/78,78,79.35,77.25,79.35,,79.35,143,981
10/30/78,83.35,83.35,82.2,83.1,,83.1,197,981
10/31/78,79.1,82.5,79.1,79.1,,79.1,62,995
11/1/78,75.1,75.1,75.1,75.1,,75.1,0,990
11/2/78,69.1,71,69.1,69.1,,69.1,204,972
11/3/78,65,70.75,65,66,,66,255,929
11/6/78,64.5,68,64.5,66.3,,66.3,221,877
11/8/78,70.3,70.3,69.5,70.3,,70.3,69,794
11/9/78,67.1,67.7,66.3,67,,67,74,759
11/10/78,65.5,67,65,66,,66,84,721
11/13/78,68,68,67.2,67.2,,67.2,16,685
11/14/78,68.25,68.5,67.8,68.2,,68.2,64,680
11/15/78,67,67,65.3,65.4,,65.4,128,678
11/16/78,64.2,65.7,64.2,65.1,,65.1,91,615
11/17/78,65,66.5,65,65.5,,65.5,59,588
11/20/78,65.6,68.4,65.6,67.5,,67.5,48,562
11/21/78,68,68.5,67.75,67.75,,67.75,133,546
11/22/78,68.25,68.65,68,68,,68,60,481
11/24/78,69,69,67.5,67.7,,67.7,17,499
11/27/78,66.6,68,66.6,67.9,,67.9,78,503
11/28/78,67,67.2,66.55,66.7,,66.7,37,468
11/29/78,67,67.1,65.4,66.2,,66.2,187,445
11/30/78,66.2,66.5,65.1,66,,66,68,323
12/1/78,66.3,66.9,66.3,66.5,,66.5,52,299
12/4/78,67,67.3,66.8,66.85,,66.85,24,157
12/5/78,66.5,66.5,66,66,,66,26,141
12/6/78,66.25,66.25,66.25,66.25,,66.25,2,138
12/7/78,67,67.7,67,67.55,,67.55,44,123
12/8/78,67.5,68.5,67.5,68.5,,68.5,33,129
12/11/78,70.5,70.5,70.5,70.5,,70.5,5,84
12/12/78,69.6,69.6,69.6,69.6,,69.6,12,75
12/13/78,70,70.8,69.8,69.8,,69.8,32,57
12/14/78,69.6,69.6,69.6,69.6,,69.6,0,34
12/15/78,69.6,69.6,69.6,69.6,,69.6,0,34
12/18/78,71,71,70.9,71,,71,9,32
12/19/78,71.8,71.85,71.8,71.8,,71.8,5,35
12/20/78,70.5,71.5,70.5,71.4,,71.4,7,15
12/21/78,70,70,70,70,,70,2,13
12/26/78,69,69,69,69,,69,1,3
12/27/78,71.5,72.2,71.5,72,,72,106,1243
12/28/78,71.2,72.15,71.2,71.5,,71.5,65,1200
12/29/78,72.4,73,72,72.5,,72.5,46,1192
1/2/79,72,72,70.7,71.1,,71.1,45,1196
1/3/79,70.6,71,70.1,70.6,,70.6,40,1188
1/4/79,71.5,72,71.5,71.5,,71.5,35,1192
1/5/79,72,72,71.5,71.5,,71.5,10,1176
1/8/79,71.1,71.9,71,71.5,,71.5,28,1172
1/9/79,71.5,72,71,71.3,,71.3,57,1177
1/10/79,71.5,74,71.5,73,,73,111,1148
1/11/79,72.8,73,72.5,72.65,,72.65,26,1159
1/12/79,73.4,73.5,73,73.1,,73.1,39,1154
1/15/79,73.1,75,73.1,74.9,,74.9,176,1157
1/16/79,75,76.5,75,76.3,,76.3,130,1143
1/17/79,77,77,76.3,76.4,,76.4,16,1123
1/18/79,77,78.4,77,77.4,,77.4,114,1122
1/19/79,78,78.5,77.7,77.9,,77.9,120,1086
1/22/79,78.9,79.9,78.4,78.7,,78.7,175,1066
1/23/79,78,79,78,78.9,,78.9,39,1007
1/24/79,79.6,81.65,79.6,81.15,,81.15,118,994
1/25/79,79.5,80.7,79.5,80.5,,80.5,71,932
1/26/79,82,84.5,82,84.5,,84.5,180,887
1/29/79,88.5,88.5,88.5,88.5,,88.5,24,850
1/30/79,89,90,85.3,88.25,,88.25,251,856
1/31/79,89,89.5,88.5,88.8,,88.8,72,825
2/1/79,88,89,86.75,89,,89,81,791
2/2/79,88.5,92,88.2,92,,92,137,752
2/5/79,96,96,96,96,,96,63,714
2/6/79,96,100,96,98.5,,98.5,154,696
2/7/79,102.5,102.5,100.1,102.5,,102.5,38,668
2/8/79,101.5,103.5,98.5,98.5,,98.5,292,660
2/9/79,100,101.5,96,97.3,,97.3,273,634
2/12/79,98.5,100.2,98.5,99.8,,99.8,53,536
2/13/79,96.15,98,96,96.3,,96.3,23,541
2/14/79,96.5,100.2,96.5,99.9,,99.9,130,518
2/15/79,98.5,102,98.5,101.25,,101.25,81,564
2/16/79,102.25,104,101,101.5,,101.5,73,547
2/20/79,101.5,102.8,100,102.8,,102.8,55,547
2/21/79,103.25,104,102.85,103,,103,296,499
2/22/79,103.5,105,101.1,101.5,,101.5,218,520
2/23/79,101.7,102.5,99.5,101.5,,101.5,102,440
2/26/79,100.3,101.5,97.5,97.5,,97.5,225,431
2/27/79,98.25,100,98.05,98.75,,98.75,129,334
2/28/79,99,99.5,98,98,,98,66,302
3/1/79,98,98,96.5,96.5,,96.5,138,246
3/2/79,97.2,97.2,95,95.5,,95.5,100,173
3/5/79,93,93,90.1,90.5,,90.5,55,135
3/6/79,93.1,93.1,92.5,92.5,,92.5,4,79
3/7/79,93,93,90.25,91.9,,91.9,27,70
3/8/79,90.5,90.5,90.5,90.5,,90.5,2,69
3/9/79,91.05,91.05,91.05,91.05,,91.05,1,51
3/12/79,91,91,91,91,,91,2,50
3/13/79,92,92.35,91,91,,91,3,38
3/14/79,92,92,92,92,,92,16,36
3/15/79,91.5,91.5,91.5,91.5,,91.5,4,44
3/16/79,93.5,93.5,93.1,93.1,,93.1,21,47
3/19/79,93.25,93.25,93.25,93.25,,93.25,2,36
3/20/79,93.5,93.5,93.25,93.25,,93.25,3,28
3/21/79,92,92,92,92,,92,0,26
3/22/79,93,93,93,93,,93,0,24
3/23/79,94,94,94,94,,94,9,21
3/26/79,96,96.5,96,96.5,,96.5,15,27
3/27/79,93,93,93,93,,93,2,24
3/28/79,95.3,96.25,95,95.1,,95.1,88,931
3/29/79,94,95.5,93.6,94,,94,78,938
3/30/79,94,96.1,93.1,96,,96,80,910
4/2/79,95.5,95.5,93.65,93.8,,93.8,43,875
4/3/79,93.65,94.7,92.6,92.7,,92.7,79,888
4/4/79,92.1,93.6,91.15,93.6,,93.6,127,878
4/5/79,93.5,94.5,93.25,94,,94,23,842
4/6/79,93.25,94.6,92.8,94.1,,94.1,48,840
4/9/79,95,95,94.6,94.6,,94.6,32,849
4/10/79,93.25,94.5,93.25,94.5,,94.5,27,840
4/11/79,92.5,93,92.1,92.2,,92.2,60,796
4/12/79,91.5,92.4,91,92.2,,92.2,64,782
4/16/79,90,92,89,91.4,,91.4,202,766
4/17/79,91.6,92,91,91.6,,91.6,39,746
4/18/79,92.5,95,92.2,93.9,,93.9,97,742
4/19/79,94.9,94.9,92,92,,92,27,733
4/20/79,92.4,93,92.4,92.95,,92.95,8,729
4/23/79,92,93,92,93,,93,31,728
4/24/79,93,94,93,93.4,,93.4,35,731
4/25/79,94.5,94.5,93.5,94.25,,94.25,16,723
4/26/79,94,94.5,93.55,93.9,,93.9,34,728
4/27/79,95,95.5,94.05,94.25,,94.25,80,730
4/30/79,94.7,95.5,94.7,95.5,,95.5,19,720
5/1/79,96.8,96.8,95,95,,95,123,713
5/2/79,95.4,95.5,94.5,95,,95,44,681
5/3/79,94.8,96.5,94.8,96.5,,96.5,63,683
5/4/79,98.5,98.9,97.5,98.5,,98.5,163,702
5/7/79,99.8,100.35,99.5,99.9,,99.9,63,714
5/8/79,99.5,99.5,97.5,97.6,,97.6,74,723
5/9/79,98.5,99.8,98.3,99.8,,99.8,61,669
5/10/79,100.5,101.6,100.05,100.75,,100.75,81,658
5/11/79,100,100,100,100,,100,7,79
5/14/79,101,101.85,101,101.6,,101.6,52,636
5/15/79,103,103.6,102.5,103.2,,103.2,83,610
